154587	a	1	[0,-1,1,-56674,-5285256]	1	1	0
154587	b	1	[0,-1,1,3899028,5186248328]	0	1	0
154587	c	1	[1,1,1,-59233659,175444493376]	0	4	0
154587	d	1	[1,1,1,-55317455,180659125118]	0	1	0
154587	e	1	[0,1,1,-22226175,40324241765]	1	1	0
154587	f	1	[0,1,1,-9240867,-11009927086]	1	1	0
154587	g	1	[0,-1,1,-687053,-231871435]	2	1	0
154587	h	1	[1,1,0,-1073,-15894]	2	1	0
154587	i	1	[0,-1,1,76,-469]	0	1	0
154587	j	1	[0,-1,1,-2920371722,62044023001649]	1	1	0
154587	k	1	[0,-1,1,-17176,-25446261]	0	1	0
